Conventions,G,BADC-CSV,1
title,G,uk-daily-rain-obs
source,G,Met Office MIDAS database
creator,G,Met Office
activity,G,Met Office MIDAS Open: UK Land Surface Stations Data
feature_type,G,point series
collection_name,G,midas-open
collection_version_number,G,dataset-version-202107
history,G,Created 2021-07-15
last_revised_date,G,2021-07-15
observation_station,G,culzean-castle
historic_county_name,G,ayrshire
midas_station_id,G,00999
location,G,55.351,-4.791
height,G,42,m
date_valid,G,2008-01-01 00:00:00,2008-12-31 23:59:59
midas_qc_version_number,G,1
comments,G,The midas_qc_version_number indicates if the data are original received message (0) or current best version (1)
comments,G,This file contains station observations
comments,G,missing values are identified with the missing data flag
missing_value,G,NA
coordinate_variable,ob_date,t
long_name,ob_date,Date of observation,s
type,ob_date,char
comments,ob_date,Date and time (YYYY-MM-DD HH:MM:SS) of the observation
long_name,id,station identifier,1
type,id,char
comments,id,a station may have more than one id assigned to it designated by the id_type
long_name,id_type,identifier type,1
type,id_type,char
comments,id_type,a station may have more than one id assigned to it defined by id_type
long_name,version_num,midas qc version number,1
type,version_num,int
comments,version_num,The midas_qc_version_number indicates if the data are original received message (0) or current best version (1)
long_name,met_domain_name,message type,1
type,met_domain_name,char
comments,met_domain_name,message type (see MIDAS documentation)
long_name,ob_day_cnt,Observation day count,day
type,ob_day_cnt,int
long_name,ob_end_ctime,clock time at end of observation as HHMM,s
type,ob_end_ctime,char
long_name,src_id,unique source identifier or station site number,1
type,src_id,int
comments,src_id,unique source identifier or station site number
long_name,rec_st_ind,state indicator for the record,1
type,rec_st_ind,int
comments,rec_st_ind,state indicator for the current stage in the life of the record (see MIDAS documentation)
long_name,prcp_amt,Precipitation amount,mm
type,prcp_amt,float
long_name,ob_day_cnt_q,QC code: observation day count,1
type,ob_day_cnt_q,int
long_name,prcp_amt_q,QC code: precipitation amount,1
type,prcp_amt_q,int
long_name,prcp_amt_j,Descriptor: precipitation amount,1
type,prcp_amt_j,int
long_name,meto_stmp_time,Met Office receipt stamp time,s
type,meto_stmp_time,char
comments,meto_stmp_time,Met Office receipt stampe time in format (YYYY-MM-DD HH:MM:SS)
long_name,midas_stmp_etime,Elapsed time to storage in MIDAS ,minutes
type,midas_stmp_etime,int
data
ob_date,id,id_type,version_num,met_domain_name,ob_end_ctime,ob_day_cnt,src_id,rec_st_ind,prcp_amt,ob_day_cnt_q,prcp_amt_q,prcp_amt_j,meto_stmp_time,midas_stmp_etime
2008-07-01 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.8,0,6,NA,2008-08-05 13:05:00,0
2008-07-02 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.3,0,6,NA,2008-08-19 12:53:00,0
2008-07-03 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,3.4,0,6,NA,2008-08-19 12:53:00,0
2008-07-04 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,13.8,0,6,NA,2008-08-19 12:53:00,0
2008-07-05 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.1,0,6,NA,2008-08-19 12:53:00,0
2008-07-06 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2008-08-19 12:53:00,0
2008-07-07 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,10006,NA,2008-08-19 12:53:00,0
2008-07-08 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.1,0,6,NA,2008-08-19 12:53:00,0
2008-07-09 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,1,0,6,NA,2008-08-19 12:53:00,0
2008-07-10 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,22.6,0,6,NA,2008-08-19 12:53:00,0
2008-07-11 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,3.8,0,6,NA,2008-08-19 12:53:00,0
2008-07-12 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,10006,NA,2008-08-19 12:53:00,0
2008-07-13 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2008-08-19 12:53:00,0
2008-07-14 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.6,0,6,NA,2008-08-19 12:53:00,0
2008-07-15 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.1,0,6,NA,2008-08-19 12:53:00,0
2008-07-16 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2008-08-19 12:53:00,0
2008-07-17 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,6.2,0,6,NA,2008-08-19 12:53:00,0
2008-07-18 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,3.7,0,6,NA,2008-08-19 12:53:00,0
2008-07-19 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,9.5,0,6,NA,2008-08-19 12:53:00,0
2008-07-20 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2008-08-19 12:53:00,0
2008-07-21 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2008-08-19 12:53:00,0
2008-07-22 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.1,0,6,NA,2008-08-19 12:53:00,0
2008-07-23 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,1.1,0,6,NA,2008-08-19 12:53:00,0
2008-07-24 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2008-08-19 12:53:00,0
2008-07-25 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2008-08-19 12:53:00,0
2008-07-26 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,2.3,0,6,NA,2008-08-19 12:53:00,0
2008-07-27 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2008-08-19 12:53:00,0
2008-07-28 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,7.6,0,6,NA,2008-08-19 12:53:00,0
2008-07-29 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.4,0,6,NA,2008-08-19 12:53:00,0
2008-07-30 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,1.9,0,6,NA,2008-08-19 12:53:00,0
2008-07-31 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,10.1,0,6,NA,2008-08-19 12:53:00,0
2008-08-01 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,38.4,0,6,NA,2008-08-19 12:53:00,0
2008-08-02 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,4.2,0,6,NA,2008-09-23 17:36:00,0
2008-08-03 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.8,0,6,NA,2008-09-23 17:36:00,0
2008-08-04 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,9.9,0,6,NA,2008-09-23 17:36:00,0
2008-08-05 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2008-09-23 17:36:00,0
2008-08-06 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,8.3,0,6,NA,2008-09-23 17:36:00,0
2008-08-07 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,10006,NA,2008-09-23 17:36:00,0
2008-08-08 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2008-09-23 17:36:00,0
2008-08-09 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,5,0,6,NA,2008-09-23 17:36:00,0
2008-08-10 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,32.6,0,6,NA,2008-09-23 17:36:00,0
2008-08-11 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,8.1,0,6,NA,2008-09-23 17:36:00,0
2008-08-12 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,1.9,0,6,NA,2008-09-23 17:36:00,0
2008-08-13 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.5,0,6,NA,2008-09-23 17:36:00,0
2008-08-14 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2008-09-23 17:36:00,0
2008-08-15 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,7.9,0,6,NA,2008-09-23 17:36:00,0
2008-08-16 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.4,0,6,NA,2008-09-23 17:36:00,0
2008-08-17 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2008-09-23 17:36:00,0
2008-08-18 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,3,0,6,NA,2008-09-23 17:36:00,0
2008-08-19 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,10,0,6,NA,2008-09-23 17:36:00,0
2008-08-20 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2008-09-23 17:36:00,0
2008-08-21 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,2.7,0,6,NA,2008-09-23 17:36:00,0
2008-08-22 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2008-09-23 17:36:00,0
2008-08-23 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2008-09-23 17:36:00,0
2008-08-24 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,7.2,0,6,NA,2008-09-23 17:36:00,0
2008-08-25 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.8,0,6,NA,2008-09-23 17:36:00,0
2008-08-26 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,1.6,0,6,NA,2008-09-23 17:36:00,0
2008-08-27 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,9,0,6,NA,2008-09-23 17:36:00,0
2008-08-28 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,2.6,0,6,NA,2008-09-23 17:36:00,0
2008-08-29 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,2.2,0,6,NA,2008-09-23 17:36:00,0
2008-08-30 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,10006,NA,2008-09-23 17:36:00,0
2008-08-31 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2008-09-23 17:36:00,0
2008-09-01 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,20.7,0,6,NA,2008-09-09 13:08:08,47
2008-09-02 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2008-09-09 13:08:08,38
2008-09-03 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,8,0,6,NA,2008-09-09 13:08:08,33
2008-09-04 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,2.4,0,6,NA,2008-09-10 13:08:02,47
2008-09-05 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.1,0,6,NA,2008-09-10 13:08:02,42
2008-09-06 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,2,0,6,NA,2008-09-10 13:08:02,37
2008-09-07 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.2,0,6,NA,2008-09-10 13:08:02,28
2008-09-08 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.2,0,6,NA,2008-09-10 13:08:02,21
2008-09-09 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2008-09-10 13:08:02,17
2008-09-10 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,5.6,0,6,NA,2008-09-10 13:08:02,15
2008-09-11 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,5.5,0,6,NA,2008-09-19 13:08:04,7
2008-09-12 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,2.8,0,6,NA,2008-09-19 13:08:04,4
2008-09-13 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,2.4,0,6,NA,2008-09-19 13:08:04,2
2008-09-14 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,1.9,0,6,NA,2008-09-19 14:08:07,58
2008-09-15 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,15.8,0,6,NA,2008-09-19 14:08:07,55
2008-09-16 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,19.4,0,6,NA,2008-09-19 14:08:07,50
2008-09-17 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1022,4.6,0,2576,NA,2009-05-11 11:31:53,0
2008-09-18 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1022,0.1,0,2576,NA,2009-05-11 11:31:53,0
2008-09-19 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,4.7,0,6,NA,2008-09-19 14:08:07,35
2008-09-20 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.6,0,6,NA,2008-09-25 14:08:03,54
2008-09-21 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2008-09-25 14:08:03,55
2008-09-22 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2008-09-25 14:08:03,52
2008-09-23 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2008-09-25 14:08:03,50
2008-09-24 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2008-09-25 14:08:03,49
2008-09-25 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2008-09-25 14:08:03,45
2008-09-26 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2008-10-02 13:08:05,51
2008-09-27 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2008-10-02 13:08:05,49
2008-09-28 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1022,2.4,0,2576,NA,2009-05-11 11:31:53,0
2008-09-29 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1022,4.1,0,2576,NA,2009-05-11 11:31:53,0
2008-09-30 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,16,0,6,NA,2008-10-02 13:08:05,43
2008-10-01 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,14.8,0,6,NA,2008-10-02 13:08:05,42
2008-10-02 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.9,0,6,NA,2008-10-02 13:08:05,40
2008-10-03 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,1.7,0,6,NA,2008-10-23 14:08:05,43
2008-10-04 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,7.5,0,6,NA,2008-10-23 14:08:05,41
2008-10-05 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,9.9,0,6,NA,2008-10-23 14:08:05,37
2008-10-06 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,10006,NA,2008-10-23 14:08:05,28
2008-10-07 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,10.6,0,6,NA,2008-10-23 14:08:05,25
2008-10-08 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,3.8,0,6,NA,2008-10-23 14:08:05,22
2008-10-09 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.1,0,6,NA,2008-10-23 14:08:05,20
2008-10-10 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,55,0,6,NA,2008-10-23 14:08:05,9
2008-10-11 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,12.7,0,6,NA,2008-10-23 14:08:05,5
2008-10-12 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.1,0,6,NA,2008-10-23 15:08:07,55
2008-10-13 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2008-10-23 15:08:07,52
2008-10-14 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,1.5,0,6,NA,2008-10-23 15:08:07,50
2008-10-15 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,10006,NA,2008-10-23 15:08:07,48
2008-10-16 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,13.1,0,6,NA,2008-10-23 15:08:07,46
2008-10-17 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,2.7,0,6,NA,2008-10-23 15:08:07,44
2008-10-18 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,3.6,0,6,NA,2008-10-23 15:08:07,35
2008-10-19 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1022,0.8,0,2576,NA,2009-05-27 19:59:34,0
2008-10-20 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1022,5.9,0,2576,NA,2009-05-27 19:59:34,0
2008-10-21 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,6.3,0,6,NA,2008-10-23 15:08:07,29
2008-10-22 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,10,0,6,NA,2008-10-23 15:08:07,27
2008-10-23 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,12.5,0,6,NA,2008-10-23 15:08:07,23
2008-10-24 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,3.6,0,6,NA,2008-10-31 14:08:09,43
2008-10-25 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,12.5,0,6,NA,2008-10-31 14:08:09,41
2008-10-26 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,24.4,0,6,NA,2008-10-31 14:08:09,37
2008-10-27 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,5.9,0,6,NA,2008-10-31 14:08:09,35
2008-10-28 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.3,0,6,NA,2008-10-31 14:08:09,32
2008-10-29 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2008-10-31 14:08:09,31
2008-10-30 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.2,0,6,NA,2008-10-31 14:08:09,29
2008-10-31 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.1,0,6,NA,2008-10-31 14:08:09,27
2008-11-01 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2008-11-05 15:08:09,1
2008-11-02 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2008-11-05 16:08:14,59
2008-11-03 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2008-11-05 16:08:14,51
2008-11-04 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2008-11-05 16:08:14,49
2008-11-05 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.2,0,6,NA,2008-11-05 16:08:14,47
2008-11-06 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2008-11-19 11:08:09,26
2008-11-07 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,1.4,0,6,NA,2008-11-19 11:08:09,24
2008-11-08 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,12.9,0,6,NA,2008-11-19 11:08:09,20
2008-11-09 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,17.8,0,6,NA,2008-11-19 11:08:09,18
2008-11-10 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.1,0,6,NA,2008-11-19 11:08:09,15
2008-11-11 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,12.5,0,6,NA,2008-11-19 11:08:09,12
2008-11-12 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,3,0,6,NA,2008-11-19 11:08:09,10
2008-11-13 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,2,0,6,NA,2008-11-19 11:08:09,8
2008-11-14 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,5,0,6,NA,2008-11-19 11:08:09,4
2008-11-15 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,2.4,0,6,NA,2008-11-19 11:08:09,2
2008-11-16 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.1,0,6,NA,2008-11-19 12:08:08,59
2008-11-17 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,1.2,0,6,NA,2008-11-19 12:08:08,57
2008-11-18 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,1.4,0,6,NA,2008-11-19 12:08:08,55
2008-11-19 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.1,0,6,NA,2008-11-19 12:08:08,52
2008-11-20 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.8,0,6,NA,2008-12-04 13:08:12,7
2008-11-21 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2008-12-04 13:08:12,3
2008-11-22 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.4,0,6,NA,2008-12-04 13:08:12,0
2008-11-23 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,7.1,0,6,NA,2008-12-04 14:08:13,59
2008-11-24 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,2,0,6,NA,2008-12-04 14:08:13,57
2008-11-25 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,10006,NA,2008-12-04 14:08:13,51
2008-11-26 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.6,0,6,NA,2008-12-04 14:08:13,50
2008-11-27 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,2.2,0,6,NA,2008-12-04 14:08:13,37
2008-11-28 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,1.3,0,6,NA,2008-12-04 14:08:13,34
2008-11-29 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2008-12-04 14:08:13,32
2008-11-30 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,10006,NA,2008-12-04 14:08:13,31
2008-12-01 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2008-12-04 14:08:13,29
2008-12-02 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,6,0,6,NA,2008-12-04 14:08:13,28
2008-12-03 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.9,0,6,NA,2008-12-04 14:08:13,26
2008-12-04 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,15.2,0,6,NA,2008-12-04 14:08:13,24
2008-12-05 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,4.2,0,6,NA,2008-12-18 15:08:05,20
2008-12-06 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2008-12-18 15:08:05,17
2008-12-07 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2008-12-18 15:08:05,15
2008-12-08 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,2.8,0,6,NA,2008-12-18 15:08:05,14
2008-12-09 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,1.8,0,6,NA,2008-12-18 15:08:05,13
2008-12-10 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.1,0,6,NA,2008-12-18 15:08:05,11
2008-12-11 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2008-12-18 15:08:05,10
2008-12-12 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,2.1,0,6,NA,2008-12-18 15:08:05,8
2008-12-13 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,36,0,6,NA,2008-12-18 15:08:05,7
2008-12-14 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,6.6,0,6,NA,2008-12-18 15:08:05,5
2008-12-15 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,10006,NA,2008-12-18 15:08:05,4
2008-12-16 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,1.7,0,6,NA,2008-12-18 15:08:05,3
2008-12-17 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,10.6,0,6,NA,2008-12-18 15:08:05,0
2008-12-18 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,5.8,0,6,NA,2008-12-18 16:08:09,59
2008-12-19 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,3.7,0,6,NA,2009-01-15 14:08:10,44
2008-12-20 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,15.9,0,6,NA,2009-01-15 14:08:10,42
2008-12-21 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,2.1,0,6,NA,2009-01-15 14:08:10,41
2008-12-22 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,1,0,6,NA,2009-01-15 14:08:10,39
2008-12-23 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0.2,0,6,NA,2009-01-15 14:08:10,38
2008-12-24 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2009-01-15 14:08:10,36
2008-12-25 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2009-01-15 14:08:10,35
2008-12-26 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2009-01-15 14:08:10,34
2008-12-27 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2009-01-15 14:08:10,30
2008-12-28 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2009-01-15 14:08:10,23
2008-12-29 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2009-01-15 14:08:10,21
2008-12-30 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2009-01-15 14:08:10,14
2008-12-31 00:00:00,641733,RAIN,1,DLY3208,900,1,999,1011,0,0,6,NA,2009-01-15 14:08:10,10
end data
